PLNX	BTC/ETH	0.0274250000	0.0275040000	0.0273661600	0.0274300000	4880.6609141300	2016-04-02 13:00:00	2016-04-02 13:59:59
PLNX	BTC/ETH	0.0274300000	0.0274966900	0.0274020000	0.0274069800	6375.3371540400	2016-04-02 14:00:00	2016-04-02 14:59:59
PLNX	BTC/ETH	0.0274020000	0.0274069800	0.0271497800	0.0272730200	10115.4259878300	2016-04-02 15:00:00	2016-04-02 15:59:59
PLNX	BTC/ETH	0.0272730100	0.0274000000	0.0272500000	0.0273350000	3088.2902039200	2016-04-02 16:00:00	2016-04-02 16:59:59
PLNX	BTC/ETH	0.0273340100	0.0274000000	0.0273000000	0.0273850000	2400.0128255400	2016-04-02 17:00:00	2016-04-02 17:59:59
PLNX	BTC/ETH	0.0273740000	0.0274890000	0.0272929400	0.0274880000	6343.5318802800	2016-04-02 18:00:00	2016-04-02 18:59:59
PLNX	BTC/ETH	0.0274880000	0.0277818000	0.0273400500	0.0276220000	15622.3964384200	2016-04-02 19:00:00	2016-04-02 19:59:59
PLNX	BTC/ETH	0.0276220000	0.0278319900	0.0276220000	0.0277380000	14386.1330130300	2016-04-02 20:00:00	2016-04-02 20:59:59
PLNX	BTC/ETH	0.0276499700	0.0277380000	0.0274510000	0.0276050000	4263.8870414100	2016-04-02 21:00:00	2016-04-02 21:59:59
PLNX	BTC/ETH	0.0276049900	0.0279440000	0.0276040000	0.0276790000	5742.5975132700	2016-04-02 22:00:00	2016-04-02 22:59:59
PLNX	BTC/ETH	0.0276799700	0.0276849900	0.0275000000	0.0275830000	10579.8187085200	2016-04-02 23:00:00	2016-04-02 23:59:59
PLNX	BTC/ETH	0.0275829400	0.0276607500	0.0274015500	0.0274559900	6111.0218665500	2016-04-03 00:00:00	2016-04-03 00:59:59
PLNX	BTC/ETH	0.0274510000	0.0275320000	0.0273056700	0.0273510100	3873.2200094800	2016-04-03 01:00:00	2016-04-03 01:59:59
PLNX	BTC/ETH	0.0273510100	0.0274840000	0.0273509600	0.0274440000	2533.0903216100	2016-04-03 02:00:00	2016-04-03 02:59:59
PLNX	BTC/ETH	0.0274420000	0.0275348600	0.0273754000	0.0274758900	5995.5191332500	2016-04-03 03:00:00	2016-04-03 03:59:59
PLNX	BTC/ETH	0.0274750000	0.0274759900	0.0273660000	0.0273800000	1824.3396322900	2016-04-03 04:00:00	2016-04-03 04:59:59
PLNX	BTC/ETH	0.0273800000	0.0275189600	0.0273800000	0.0274730000	3662.1700092600	2016-04-03 05:00:00	2016-04-03 05:59:59
PLNX	BTC/ETH	0.0274760000	0.0275260000	0.0273110500	0.0274210000	3856.9366059400	2016-04-03 06:00:00	2016-04-03 06:59:59
PLNX	BTC/ETH	0.0274259400	0.0275360000	0.0274200000	0.0274349900	4092.1799833500	2016-04-03 07:00:00	2016-04-03 07:59:59
PLNX	BTC/ETH	0.0274260000	0.0274699600	0.0273600000	0.0273880100	5242.2164644700	2016-04-03 08:00:00	2016-04-03 08:59:59
PLNX	BTC/ETH	0.0273929900	0.0274902500	0.0273869900	0.0274902500	7420.9392472900	2016-04-03 09:00:00	2016-04-03 09:59:59
PLNX	BTC/ETH	0.0274902500	0.0276499100	0.0274900000	0.0276170000	18002.1624085800	2016-04-03 10:00:00	2016-04-03 10:59:59
PLNX	BTC/ETH	0.0276170000	0.0278762200	0.0275483500	0.0277394500	55447.1762827900	2016-04-03 11:00:00	2016-04-03 11:59:59
PLNX	BTC/ETH	0.0277394500	0.0278430000	0.0276427700	0.0276427700	12701.2904993500	2016-04-03 12:00:00	2016-04-03 12:59:59
PLNX	BTC/ETH	0.0276427700	0.0277000000	0.0274055500	0.0275449900	11218.5458187400	2016-04-03 13:00:00	2016-04-03 13:59:59
PLNX	BTC/ETH	0.0275509900	0.0276689900	0.0274966200	0.0275410000	4290.1326081500	2016-04-03 14:00:00	2016-04-03 14:59:59
PLNX	BTC/ETH	0.0275410000	0.0276000000	0.0274559900	0.0275210000	4044.3968592300	2016-04-03 15:00:00	2016-04-03 15:59:59
PLNX	BTC/ETH	0.0275100000	0.0275570000	0.0273000100	0.0274096000	9685.4304769800	2016-04-03 16:00:00	2016-04-03 16:59:59
PLNX	BTC/ETH	0.0274381600	0.0275610000	0.0273550800	0.0275180000	8165.6077457200	2016-04-03 17:00:00	2016-04-03 17:59:59
PLNX	BTC/ETH	0.0275230000	0.0276250400	0.0274006300	0.0274150000	3550.9174143700	2016-04-03 18:00:00	2016-04-03 18:59:59
PLNX	BTC/ETH	0.0274161600	0.0275200000	0.0274150000	0.0274840000	2758.4281386700	2016-04-03 19:00:00	2016-04-03 19:59:59
PLNX	BTC/ETH	0.0274790000	0.0276979800	0.0274550000	0.0276361000	6053.9095542700	2016-04-03 20:00:00	2016-04-03 20:59:59
PLNX	BTC/ETH	0.0276361000	0.0276800000	0.0275230000	0.0276050000	2682.9641156600	2016-04-03 21:00:00	2016-04-03 21:59:59
PLNX	BTC/ETH	0.0276030000	0.0276240000	0.0274800000	0.0274800100	3094.5278849800	2016-04-03 22:00:00	2016-04-03 22:59:59
PLNX	BTC/ETH	0.0274800000	0.0276636000	0.0274790000	0.0276500000	5296.0786238600	2016-04-03 23:00:00	2016-04-03 23:59:59
PLNX	BTC/ETH	0.0276500000	0.0276600000	0.0274790000	0.0275600000	9038.9176741500	2016-04-04 00:00:00	2016-04-04 00:59:59
PLNX	BTC/ETH	0.0275600000	0.0276257300	0.0274680000	0.0274860000	3624.0606110400	2016-04-04 01:00:00	2016-04-04 01:59:59
PLNX	BTC/ETH	0.0274860000	0.0275700000	0.0274161500	0.0274161700	6774.6255604200	2016-04-04 02:00:00	2016-04-04 02:59:59
PLNX	BTC/ETH	0.0274161600	0.0274950000	0.0273719100	0.0274610100	4097.1284899600	2016-04-04 03:00:00	2016-04-04 03:59:59
PLNX	BTC/ETH	0.0274610100	0.0275920000	0.0274050100	0.0274050100	4306.0613518900	2016-04-04 04:00:00	2016-04-04 04:59:59
PLNX	BTC/ETH	0.0274050100	0.0274856200	0.0273559100	0.0274070000	3922.0458434800	2016-04-04 05:00:00	2016-04-04 05:59:59
